lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.421519865,-2.64337843,-1.997602483,-21.66202949,0.742651483,-0.963107884,2.002437878,5.333877627,0,full,1,0.5,194
-0.428857892,-2.602104144,-2.008979711,-31.45472796,0.741030966,-0.978030364,1.989631289,5.31475162,0,full,1,0.5,195
-0.42645049,-2.639056145,-1.984317659,-13.70496521,0.74143972,-0.967727494,1.998356235,5.349949412,0,full,1,0.5,196
-0.427150385,-2.611682372,-2.002924226,-6.120508638,0.739674889,-0.976645023,1.98979691,5.322016398,0,full,1,0.5,197
-0.427830394,-2.620563789,-1.997934465,-82.90200931,0.740747619,-0.974624417,1.992255029,5.326869328,0,full,1,0.5,198
-0.423637762,-2.605158565,-2.036284146,-20.19816551,0.74203038,-0.974073635,1.992792319,5.266971772,0,full,1,0.5,199
-0.431514803,-2.571318547,-1.999388158,-11.7274288,0.739597477,-0.98200584,1.985648167,5.326842291,0,full,1,0.5,200
-0.422487396,-2.61634158,-2.056360674,-5.34047152,0.741798361,-0.974147948,1.992858435,5.238965168,0,full,1,0.5,201
-0.420975993,-2.637718498,-2.046148244,-5.953214253,0.742552507,-0.969955673,1.996488822,5.250926085,0,full,1,0.5,202
-0.428221309,-2.61921858,-1.993184248,-7.190276423,0.739769474,-0.975990264,1.991048647,5.334760464,0,full,1,0.5,203
-0.426100924,-2.600110305,-2.051177731,-15.37928833,0.741005668,-0.982518572,1.985382109,5.251363267,0,full,1,0.5,204
-0.441968658,-2.552434874,-1.997890265,-17.34381187,0.736566258,-1.003940714,1.966720806,5.344929923,0,full,1,0.5,205
-0.428854076,-2.591652161,-2.015826488,-4.788861963,0.738605292,-0.982138324,1.985223356,5.311822429,0,full,1,0.5,206
-0.421266193,-2.64000125,-2.005607293,-5.552889025,0.741765864,-0.967821007,1.998390853,5.323637163,0,full,1,0.5,207
-0.434164823,-2.575213754,-2.038716665,-8.538798365,0.739593498,-0.993674563,1.9752566,5.284591676,0,full,1,0.5,208
-0.432737637,-2.577241803,-1.990504621,-6.436971788,0.739450418,-0.980942914,1.986788538,5.340367963,0,full,1,0.5,209
-0.420371485,-2.642591977,-2.043334539,-19.37016101,0.743019138,-0.968652124,1.997571899,5.254268036,0,full,1,0.5,210
-0.420736513,-2.635553919,-2.045525959,-17.3161434,0.742876126,-0.969739347,1.996613401,5.249569519,0,full,1,0.5,211
-0.412523543,-2.653796608,-2.064336242,-290.2545561,0.744913023,-0.95834114,2.00669579,5.222052347,0,full,1,0.5,212
